Frame_length_stored_into_the_capture_file_per_100msec,Length_per_100msec,L2CAP_count_per_100msec,HCI_ACL_count_per_100msec,HCI_EVT_count_per_100msec,Received_count_per_100msec,Sent_count_per_100msec,Command_Complete_count_per_100msec,Disconnect_complete_count_per_100msec,Class,,,
835.68,751,6.45,0,3.27,6.49,3.28,972.84,3,0,,,
849.45,763.76,6.56,0,3.3,6.59,3.3,975.98,3,0,,,
831.4,747.45,6.42,0,3.24,6.44,3.25,978.98,3,0,,,
834.15,749.78,6.44,0,3.27,6.49,3.25,981.98,3,0,,,
805.44,724.17,6.22,0,3.13,6.25,3.13,984.97,3,0,,,
846.87,761.44,6.54,0,3.29,6.55,3.31,987.97,3,0,,,
813.43,731.14,6.28,0,3.19,6.33,3.17,990.97,3,0,,,
780.28,700.87,6.02,0,3.06,6.07,3.1,996.68,3,0,,,
823.95,740.62,6.36,0,3.23,6.41,3.21,1002.97,3,0,,,
818.9,736.33,6.32,0,3.18,6.35,3.18,1005.96,3,0,,,
844.82,759.65,6.52,0,3.28,6.53,3.3,1008.97,3,0,,,
782.66,703.73,6.04,0,3.04,6.07,3.04,1011.96,3,0,,,
828.44,745,6.39,0,3.21,6.39,3.24,1014.95,3,0,,,
798.87,718.3,6.16,0,3.11,6.2,3.1,1017.97,3,0,,,
808.1,726.5,6.23,0,3.16,6.28,3.14,1020.95,3,0,,,
813.23,730.36,6.26,0.02,3.21,6.35,3.23,1028.92,3,0,,,
820.18,737.37,6.32,0,3.21,6.37,3.19,1032.95,3,0,,,
827.91,744.56,6.38,0,3.21,6.41,3.21,1035.95,3,0,,,
839.77,755.21,6.47,0,3.26,6.48,3.28,1038.94,3,0,,,
845.26,759.94,6.51,0,3.31,6.57,3.28,1041.95,3,0,,,
797.36,716.97,6.14,0,3.11,6.18,3.1,1044.95,3,0,,,
840.39,755.59,6.47,0,3.29,6.52,3.27,1047.94,3,0,,,
833.28,748.6,6.41,0,3.28,6.5,3.28,1051.76,3,0,,,
807.89,726.34,6.22,0.04,3.14,6.28,3.15,1059.94,3,0,,,
812.86,730.99,6.26,0,3.16,6.3,3.15,1062.94,3,0,,,
836.15,752.02,6.44,0,3.24,6.45,3.26,1065.94,3,0,,,
833.86,749.75,6.42,0,3.26,6.47,3.24,1068.94,3,0,,,
810.2,728.67,6.24,0,3.14,6.27,3.14,1071.94,3,0,,,
391.41,347.54,3.05,0.01,1.62,3.23,1.53,1074.62,3.72,0,,,
257.8,231.82,1.98,0,1.02,2.01,0.99,1077,4,0,,,
250.78,224.9,1.92,0.02,1,1.99,1.01,1079.88,4,0,,,
255.39,229.42,1.96,0,1.01,1.98,1.02,1085.12,4,0,,,
259,233.01,1.99,0,1.01,2.01,0.99,1086,4,0,,,
256.59,230.61,1.97,0,1,1.99,1.01,1086.83,4,0,,,
260.18,234.18,2,0,1,1.99,1.01,1089,4,0,,,
259.04,233.05,1.99,0,1.01,2.01,0.99,1089,4,0,,,
256.55,230.57,1.97,0,1,1.99,1.01,1091.62,4,0,,,
260.18,234.18,2,0,1,1.99,1.01,1092,4,0,,,
244.91,219.01,1.87,0,1.04,1.98,1.02,1096.96,4,0,,,
261.34,235.33,2.01,0,0.99,2,1,1101,4,0,,,
255.39,229.42,1.96,0,1.01,1.98,1.02,1101.46,4,0,,,
260.24,234.24,2,0,1,2,1,1104,4,0,,,
260.18,234.18,2,0,1,2.01,0.99,1104,4,0,,,
261.34,235.33,2.01,0,0.99,1.99,1.01,1104,4,0,,,
259.04,233.05,1.99,0,1.01,2,1,1104,4,0,,,
248.48,222.58,1.9,0,1.03,1.98,1.02,1105.88,4,0,,,
258.91,232.89,1.99,0,0.99,1.99,1.01,1112.78,4,0,,,
259.04,233.05,1.99,0,1.01,2,1,1113,4,0,,,
260.18,234.18,2,0,1,2.01,0.99,1113,4,0,,,
261.38,235.37,2.01,0,0.99,1.99,1.01,1113,4,0,,,
254.21,228.25,1.95,0,1.02,2,1,1114.22,4,0,,,
261.38,235.37,2.01,0,0.99,2,1,1116,4,0,,,
260.3,234.3,2,0,1,1.99,1.01,1116,4,0,,,
249.82,223.89,1.91,0,1.03,1.99,1.01,1118.7,4,0,,,
256.73,230.75,1.97,0,1,1.99,1.01,1124.68,4,0,,,
260.36,234.36,2,0,1,1.99,1.01,1125,4,0,,,
259.16,233.17,1.99,0,1.01,2.01,0.99,1125,4,0,,,
261.5,235.49,2.01,0,0.99,2,1,1125,4,0,,,
256.71,230.73,1.97,0,1,1.97,1.03,1125.82,4,0,,,
257.96,231.98,1.98,0,1.02,2.01,0.99,1128,4,0,,,
261.52,235.51,2.01,0,0.99,2.01,0.99,1128,4,0,,,
249.68,223.81,1.91,0.02,1.01,1.97,1.03,1132.44,4,0,,,
583.05,524.76,4.44,0,2.26,4.48,2.25,1134.95,4,0,,,
829.71,747.23,6.31,0,3.18,6.34,3.18,1137.95,4,0,,,
841.51,757.9,6.4,0,3.22,6.41,3.24,1140.95,4,0,,,
827.25,744.87,6.29,0,3.19,6.34,3.17,1143.95,4,0,,,
825.67,743.62,6.28,0,3.16,6.31,3.16,1146.94,4,0,,,
787.43,709.11,5.99,0,3.02,6,3.04,1149.94,4,0,,,
827.29,743.92,6.28,0.02,3.25,6.41,3.23,1156.18,4,0,,,
829.61,747.21,6.31,0,3.17,6.34,3.17,1161.94,4,0,,,
833.49,750.82,6.34,0,3.17,6.33,3.21,1164.94,4,0,,,
805.01,724.64,6.12,0,3.13,6.19,3.09,1167.94,4,0,,,
836.31,753.14,6.36,0,3.21,6.4,3.2,1170.94,4,0,,,
857.27,772.18,6.52,0,3.27,6.52,3.3,1173.94,4,0,,,
828.61,746.06,6.3,0,3.2,6.35,3.18,1176.92,4,0,,,
821.61,739.1,6.24,0,3.2,6.33,3.2,1180.71,4,0,,,
862.47,776.94,6.56,0,3.28,6.55,3.32,1188.93,4,0,,,
856.49,771.09,6.51,0,3.32,6.57,3.29,1191.92,4,0,,,
850.85,766.29,6.47,0,3.26,6.51,3.25,1194.92,4,0,,,
868.01,781.8,6.6,0,3.32,6.61,3.34,1197.91,4,0,,,
835.41,752.17,6.35,0,3.23,6.4,3.21,1200.91,4,0,,,
861.41,775.89,6.55,0,3.29,6.58,3.29,1203.91,4,0,,,
861.35,775.81,6.55,0.02,3.28,6.56,3.32,1206.91,4,0,,,
849.75,764.31,6.45,0,3.33,6.56,3.31,1213.71,4,0,,,
852.25,767.52,6.48,0,3.27,6.52,3.26,1218.91,4,0,,,
843.05,759.19,6.41,0,3.24,6.43,3.25,1221.9,4,0,,,
874.93,787.87,6.65,0,3.37,6.7,3.35,1224.9,4,0,,,
861.21,775.85,6.55,0,3.27,6.54,3.31,1227.9,4,0,,,
834.93,752.01,6.35,0,3.19,6.38,3.19,1230.89,4,0,,,
844.69,760.48,6.42,0.02,3.26,6.49,3.24,1233.89,4,0,,,
850.67,765.4,6.46,0,3.32,6.54,3.31,1237.03,4,0,,,
865.75,779.46,6.58,0,3.33,6.62,3.34,1245.75,4,0,,,
870.71,784.24,6.62,0,3.33,6.65,3.33,1248.88,4,0,,,
860.07,774.72,6.54,0,3.28,6.54,3.31,1251.89,4,0,,,
868.25,781.8,6.6,0,3.35,6.65,3.33,1254.89,4,0,,,
863.09,777.16,6.56,0,3.33,6.61,3.31,1257.88,4,0,,,
857.51,772.34,6.52,0,3.28,6.55,3.28,1260.89,4,0,,,
858.87,773.45,6.53,0,3.3,6.55,3.31,1263.88,4,0,,,
852.11,766.65,6.47,0,3.31,6.55,3.32,1271.38,4,0,,,
870.69,784.22,6.62,0,3.33,6.65,3.33,1275.88,4,0,,,
862.77,777,6.56,0,3.31,6.58,3.32,1278.87,4,0,,,
829.03,746.22,6.3,0.02,3.22,6.39,3.18,1281.87,4,0,,,
862.79,777.1,6.56,0,3.3,6.59,3.3,1284.86,4,0,,,
844.23,760.36,6.42,0,3.23,6.43,3.25,1287.87,4,0,,,
869.77,783.07,6.61,0,3.37,6.67,3.34,1290.86,4,0,,,
859.91,773.75,6.53,0,3.33,6.61,3.34,1296.19,4,0,,,
857.41,772.24,6.52,0,3.28,6.53,3.3,1302.86,4,0,,,
868.37,781.92,6.6,0,3.35,6.65,3.33,1305.83,4,0,,,
857.51,772.34,6.52,0,3.28,6.55,3.28,1308.85,4,0,,,
873.27,786.54,6.64,0,3.34,6.65,3.36,1311.86,4,0,,,
868.45,782,6.6,0,3.35,6.65,3.33,1314.85,4,0,,,
862.11,776.43,6.55,0,3.31,6.59,3.3,1317.85,4,0,,,
863.97,777.88,6.56,0,3.33,6.6,3.34,1320.87,4,0,,,
852.53,767.31,6.47,0,3.3,6.54,3.3,1329.58,4,0,,,
867.53,781.41,6.59,0,3.32,6.62,3.32,1332.83,4,0,,,
857.27,771.91,6.51,0.04,3.29,6.58,3.29,1335.84,4,0,,,
847.37,763.48,6.44,0,3.21,6.43,3.25,1338.84,4,0,,,
837.67,754.34,6.36,0,3.23,6.41,3.21,1341.83,4,0,,,
872.15,785.5,6.62,0.02,3.34,6.67,3.34,1344.84,4,0,,,
842.73,759.2,6.4,0,3.21,6.41,3.23,1347.83,4,0,,,
841.71,757.14,6.38,0,3.3,6.49,3.28,1355.63,4,0,,,
836.71,753.39,6.35,0,3.24,6.41,3.21,1359.83,4,0,,,
873.48,787,6.63,0,3.32,6.65,3.33,1362.83,4,0,,,
877.72,790.73,6.66,0,3.35,6.67,3.37,1365.83,4,0,,,
850.19,765.65,6.45,0,3.28,6.5,3.26,1368.82,4,0,,,
868.29,782.25,6.59,0,3.31,6.62,3.31,1371.82,4,0,,,
859.51,774.1,6.52,0,3.31,6.57,3.29,1374.82,4,0,,,
870.88,784.01,6.6,0,3.34,6.64,3.39,1380.4,4,0,,,
871.36,784.98,6.61,0,3.33,6.62,3.35,1386.82,4,0,,,
851.65,767.18,6.46,0,3.26,6.49,3.26,1389.81,4,0,,,
868.87,782.79,6.59,0.04,3.29,6.64,3.31,1392.81,4,0,,,
854.42,769.77,6.48,0,3.26,6.49,3.28,1395.81,4,0,,,
865.26,779.33,6.56,0,3.33,6.61,3.31,1398.8,4,0,,,
863.45,778.17,6.55,0,3.26,6.53,3.31,1401.8,4,0,,,
844.35,760.26,6.4,0,3.28,6.48,3.23,1404.8,4,0,,,
845.41,760.5,6.4,0,3.32,6.52,3.29,1413.03,4,0,,,
862.55,777.12,6.54,0,3.29,6.57,3.29,1416.8,4,0,,,
864.09,778.41,6.55,0,3.31,6.58,3.31,1419.79,4,0,,,
866.97,780.87,6.57,0,3.34,6.62,3.32,1422.79,4,0,,,
858.75,773.67,6.51,0,3.28,6.55,3.27,1425.79,4,0,,,
867.96,782.01,6.58,0,3.31,6.59,3.33,1428.79,4,0,,,
877.62,790.48,6.65,0,3.38,6.7,3.36,1431.78,4,0,,,
849.28,764.34,6.43,0,3.29,6.52,3.29,1437.9,4,0,,,
872.02,785.64,6.61,0,3.33,6.62,3.35,1443.78,4,0,,,
861.61,776.11,6.53,0,3.31,6.58,3.29,1446.79,4,0,,,
870.67,784.38,6.6,0,3.33,6.64,3.32,1449.77,4,0,,,
881.24,793.99,6.68,0,3.36,6.69,3.38,1452.77,4,0,,,
852.36,767.73,6.46,0,3.28,6.51,3.26,1455.77,4,0,,,
857.38,772.47,6.5,0,3.27,6.53,3.27,1458.77,4,0,,,
829.49,746.46,6.28,0,3.22,6.35,3.24,1463.79,4,0,,,
874.72,788,6.63,0,3.35,6.67,3.34,1470.77,4,0,,,
863.87,778.43,6.55,0,3.28,6.55,3.31,1473.77,4,0,,,
839.43,755.86,6.36,0,3.26,6.45,3.2,1476.77,4,0,,,
864.03,778.43,6.55,0,3.3,6.56,3.32,1479.77,4,0,,,
863.96,778.44,6.55,0,3.29,6.58,3.29,1482.76,4,0,,,
881.22,793.97,6.68,0,3.36,6.69,3.38,1485.76,4,0,,,
864.93,778.65,6.55,0,3.35,6.62,3.35,1488.86,4,0,,,
859.33,773.79,6.51,0,3.31,6.58,3.29,1497.66,4,0,,,
873.28,786.81,6.62,0,3.33,6.63,3.35,1500.77,4,0,,,
877.56,790.42,6.65,0,3.38,6.7,3.36,1503.75,4,0,,,
863.96,778.44,6.55,0,3.29,6.58,3.29,1506.74,4,0,,,
866.92,780.9,6.57,0,3.33,6.61,3.32,1509.74,4,0,,,
861.31,776.05,6.53,0,3.28,6.54,3.3,1512.74,4,0,,,
867.96,782.01,6.58,0,3.31,6.61,3.31,1515.74,4,0,,,
856.07,770.36,6.48,0,3.33,6.56,3.34,1521.88,4,0,,,
839.14,755.81,6.36,0,3.23,6.41,3.21,1527.74,4,0,,,
865.31,779.62,6.56,0,3.3,6.59,3.3,1530.74,4,0,,,
841.47,758.12,6.38,0,3.21,6.39,3.23,1533.74,4,0,,,
870.29,783.77,6.59,0,3.37,6.66,3.33,1536.74,4,0,,,
869.68,783.8,6.59,0,3.29,6.6,3.31,1539.74,4,0,,,
863.69,778.02,6.54,0,3.32,6.59,3.3,1542.73,4,0,,,
871.21,785,6.6,0,3.32,6.61,3.34,1545.74,4,0,,,
853.87,768.5,6.46,0,3.31,6.55,3.31,1553.17,4,0,,,
786.12,707.38,5.95,0,3.06,6.09,2.99,1557.73,4.13,0,,,
244.82,216.31,1.91,0.01,1.04,2.01,0.99,1561.87,5,0,,,
260.82,234.83,1.99,0,1.01,2,1,1563,5,0,,,
258.13,232.21,1.97,0.02,0.98,1.99,1.01,1563.54,5,0,,,
260.86,234.87,1.99,0,1.01,2,1,1566,5,0,,,
262.02,236.02,2,0,1,2.01,0.99,1566,5,0,,,
248.91,222.99,1.89,0,1.02,1.96,1.04,1569.31,5,0,,,
260.78,234.79,1.99,0,1.01,2,1,1575,5,0,,,
259.49,233.5,1.98,0,0.99,1.98,1.02,1576.07,5,0,,,
259.76,233.78,1.98,0,1.02,2.02,0.98,1578,5,0,,,
635.91,573.43,4.79,0,2.39,4.79,2.42,1578.76,5,0,,,
742.41,669.22,5.58,0,2.84,5.63,2.82,1581.76,5,0,,,
740.71,667.93,5.57,0,2.8,5.57,2.83,1584.76,5,0,,,
799.39,721.13,6.01,0,2.99,6,3.03,1587.75,5,0,,,
816.51,735,6.12,0,3.21,6.28,3.14,1594.72,5,0,,,
857.25,773.2,6.44,0,3.23,6.44,3.26,1599.74,5,0,,,
825.53,744.28,6.2,0,3.15,6.25,3.13,1602.73,5,0,,,
846.77,763.58,6.36,0.02,3.2,6.41,3.2,1605.74,5,0,,,
868.03,782.86,6.52,0,3.28,6.53,3.3,1608.74,5,0,,,
849.53,766.02,6.38,0,3.23,6.42,3.22,1611.73,5,0,,,
870.79,785.28,6.54,0,3.3,6.58,3.29,1614.73,5,0,,,
861.09,775.98,6.46,0,3.3,6.53,3.3,1617.91,5,0,,,
865.85,780.6,6.5,0,3.29,6.53,3.31,1626.61,5,0,,,
854.73,770.78,6.42,0,3.24,6.46,3.23,1629.73,5,0,,,
854.73,770.78,6.42,0,3.24,6.44,3.25,1632.73,5,0,,,
832.61,750.47,6.25,0.04,3.18,6.35,3.15,1635.73,5,0,,,
858.53,774.39,6.45,0,3.23,6.45,3.26,1638.73,5,0,,,
846.93,763.6,6.36,0,3.23,6.41,3.21,1641.72,5,0,,,
849.27,765.92,6.38,0,3.21,6.41,3.21,1644.71,5,0,,,
847.97,763.98,6.36,0,3.25,6.42,3.28,1650.87,5,0,,,
851.11,767.19,6.39,0,3.27,6.46,3.23,1656.71,5,0,,,
858.47,774.41,6.45,0,3.22,6.46,3.24,1659.72,5,0,,,
859.93,775.62,6.46,0,3.24,6.46,3.27,1662.71,5,0,,,
862.75,778.1,6.48,0,3.26,6.51,3.26,1665.71,5,0,,,
836.49,753.94,6.28,0.02,3.21,6.37,3.17,1668.7,5,0,,,
873.41,787.72,6.56,0,3.3,6.57,3.32,1671.7,5,0,,,
876.37,790.18,6.58,0,3.34,6.63,3.32,1674.7,5,0,,,
852.19,767.61,6.39,0,3.29,6.49,3.28,1682.5,5,0,,,
874.61,788.91,6.57,0,3.29,6.57,3.32,1686.7,5,0,,,
854.97,770.86,6.42,0,3.26,6.47,3.24,1689.69,5,0,,,
851.95,768.34,6.4,0,3.22,6.43,3.22,1692.69,5,0,,,
865.77,780.62,6.5,0,3.3,6.55,3.28,1695.7,5,0,,,
841.27,758.7,6.32,0,3.18,6.33,3.2,1698.69,5,0,,,
849.57,765.98,6.38,0,3.24,6.43,3.22,1701.68,5,0,,,
843.99,760.27,6.33,0,3.25,6.42,3.25,1705.76,5,0,,,
888.09,801.09,6.67,0,3.34,6.67,3.37,1713.68,5,0,,,
873.49,787.72,6.56,0,3.31,6.6,3.3,1716.68,5,0,,,
852.07,768.36,6.4,0.02,3.22,6.43,3.24,1719.68,5,0,,,
844.13,761.14,6.34,0,3.21,6.38,3.2,1722.68,5,0,,,
886.87,799.88,6.66,0,3.35,6.69,3.35,1725.67,5,0,,,
862.75,778.1,6.48,0,3.26,6.49,3.28,1728.67,5,0,,,
879.05,792.6,6.6,0,3.35,6.65,3.33,1731.67,5,0,,,
856.39,771.22,6.42,0,3.33,6.54,3.3,1738.91,5,0,,,
877.31,791.35,6.59,0,3.3,6.59,3.33,1743.67,5,0,,,
885.71,798.73,6.65,0,3.36,6.69,3.35,1746.67,5,0,,,
861.53,776.89,6.47,0,3.27,6.51,3.26,1749.67,5,0,,,
857.31,773.26,6.44,0,3.23,6.44,3.26,1752.64,5,0,,,
858.99,774.53,6.45,0,3.27,6.5,3.25,1755.67,5,0,,,
868.17,783,6.52,0,3.28,6.55,3.28,1758.66,5,0,,,
865.47,779.61,6.49,0.02,3.33,6.58,3.35,1762.08,5,0,,,
856.35,772.19,6.43,0,3.25,6.47,3.24,1770.65,5,0,,,
870.81,785.3,6.54,0,3.3,6.58,3.29,1773.65,5,0,,,
870.89,785.46,6.54,0,3.29,6.55,3.31,1776.65,5,0,,,
883.15,796.27,6.63,0,3.37,6.68,3.35,1779.65,5,0,,,
874.91,789.03,6.57,0.02,3.3,6.62,3.3,1782.65,5,0,,,
868.07,782.9,6.52,0,3.28,6.53,3.3,1785.64,5,0,,,
879.17,792.72,6.6,0,3.35,6.65,3.33,1788.65,5,0,,,
874.73,788.14,6.56,0,3.35,6.64,3.36,1795.16,5,0,,,
872.09,786.57,6.55,0,3.29,6.55,3.32,1800.64,5,0,,,
875.61,789.59,6.57,0,3.33,6.62,3.31,1803.64,5,0,,,
868.71,783.46,6.52,0,3.29,6.56,3.28,1806.63,5,0,,,
850.07,766.64,6.38,0,3.22,6.4,3.23,1809.64,5,0,,,
869.23,783.82,6.52,0,3.31,6.57,3.29,1812.63,5,0,,,
850.43,767.08,6.38,0,3.21,6.41,3.21,1815.63,5,0,,,
848.23,764.7,6.36,0,3.22,6.39,3.26,1818.71,5,0,,,
835.51,752.94,6.26,0,3.22,6.35,3.18,1827.42,5,0,,,
842.63,760.06,6.32,0,3.18,6.35,3.18,1830.62,5,0,,,
874.92,789.23,6.56,0,3.3,6.57,3.32,1833.62,5,0,,,
844.46,761.4,6.33,0,3.23,6.39,3.2,1836.62,5,0,,,
865.8,781.04,6.49,0.02,3.25,6.53,3.26,1839.62,5,0,,,
861.82,777.43,6.46,0,3.25,6.47,3.27,1842.62,5,0,,,
867.16,782.25,6.5,0,3.27,6.52,3.28,1845.61,5,0,,,
837.05,753.8,6.26,0,3.27,6.4,3.22,1852.88,5,0,,,
873.86,788.42,6.55,0,3.28,6.55,3.31,1857.61,5,0,,,
874.46,788.78,6.55,0,3.31,6.59,3.3,1860.6,5,0,,,
853.9,770.29,6.4,0,3.22,6.43,3.22,1863.6,5,0,,,
870.43,785.1,6.52,0,3.3,6.56,3.29,1866.59,5,0,,,
859.22,775.25,6.44,0,3.22,6.44,3.25,1869.59,5,0,,,
857.18,773.15,6.42,0,3.25,6.46,3.24,1872.59,5,0,,,
836.74,753.93,6.26,0,3.22,6.34,3.23,1875.83,5,0,,,
867.71,782.76,6.5,0,3.27,6.53,3.27,1884.54,5,0,,,
862.81,778.1,6.46,0,3.29,6.52,3.26,1887.59,5,0,,,
856.97,773.18,6.42,0,3.22,6.42,3.25,1890.58,5,0,,,
861.48,777.02,6.45,0,3.27,6.49,3.26,1893.58,5,0,,,
873.13,787.7,6.54,0,3.29,6.57,3.29,1896.58,5,0,,,
858.4,774.52,6.43,0,3.22,6.43,3.25,1899.58,5,0,,,
862.91,778.2,6.46,0,3.29,6.52,3.26,1902.58,5,0,,,
866.7,781.15,6.48,0,3.31,6.56,3.32,1908.3,5,0,,,
865.25,780.6,6.48,0,3.26,6.49,3.28,1914.58,5,0,,,
871.24,785.67,6.52,0,3.33,6.59,3.29,1917.56,5,0,,,
870.56,785.47,6.52,0,3.27,6.54,3.28,1920.57,5,0,,,
854.8,771.11,6.4,0,3.23,6.42,3.24,1923.57,5,0,,,
856.54,772.44,6.41,0,3.27,6.47,3.24,1926.56,5,0,,,
818.21,738.23,6.13,0,3.07,6.15,3.08,1929.56,5,0,,,
849.33,766.32,6.36,0,3.19,6.36,3.22,1932.56,5,0,,,
840.36,757.01,6.28,0,3.26,6.4,3.23,1940.48,5,0,,,
818.74,738.44,6.13,0,3.11,6.18,3.09,1944.56,5,0,,,
842.51,760.27,6.31,0,3.15,6.3,3.19,1947.55,5,0,,,
831,749.49,6.22,0,3.16,6.27,3.14,1950.56,5,0,,,
881.7,795.49,6.6,0,3.32,6.63,3.32,1953.56,5,0,,,
854.89,771.28,6.4,0,3.22,6.41,3.24,1956.55,5,0,,,
860.64,776.27,6.44,0,3.27,6.49,3.25,1959.55,5,0,,,
845.66,762.11,6.32,0,3.24,6.41,3.24,1962.97,5,0,,,
873.72,788.29,6.54,0,3.29,6.55,3.31,1971.55,5,0,,,
832.54,750.78,6.23,0,3.18,6.29,3.15,1974.55,5,0,,,
864.33,779.93,6.47,0,3.24,6.49,3.25,1977.54,5,0,,,
876.42,790.73,6.56,0,3.3,6.57,3.32,1980.54,5,0,,,
884.65,798.18,6.62,0,3.33,6.65,3.33,1983.54,5,0,,,
884.83,798.12,6.62,0,3.36,6.67,3.34,1986.53,5,0,,,
839.07,756.82,6.28,0.04,3.16,6.33,3.18,1989.53,5,0,,,
832.07,749.82,6.22,0,3.19,6.31,3.19,1994.39,5,0,,,
865.78,781.13,6.48,0,3.26,6.49,3.28,2001.53,5,0,,,
868.76,783.61,6.5,0,3.3,6.55,3.28,2004.53,5,0,,,
879.15,793.2,6.58,0,3.31,6.61,3.31,2007.52,5,0,,,
1874.75,1687.5,14.26,0,7.27,14.39,7.23,2012.55,5,0,,,
2035.13,1832.38,15.5,0.02,7.8,15.57,7.84,2021.56,5,0,,,
2024.86,1823.01,15.42,0,7.79,15.51,7.79,2030.54,5,0,,,
1936.63,1742.5,14.76,0,7.51,15,7.4,2039.54,5.13,0,,,
1394.72,1249.93,10.77,0.05,5.52,10.95,5.49,2049.71,6,0,,,
1467.64,1320.01,11.29,0,5.69,11.34,5.7,2057.02,6,0,,,
1395.51,1254.41,10.73,0.02,5.46,10.85,5.45,2063.6,6,0,,,
1397.84,1257.15,10.75,0,5.43,10.8,5.44,2072.02,6,0,,,
1419.96,1276.86,10.92,0,5.54,10.99,5.53,2078,6,0,,,
1359.07,1221.87,10.45,0,5.3,10.54,5.3,2086.63,6,0,,,
1436.74,1292.07,11.05,0,5.59,11.1,5.6,2093,6,0,,,
1370.91,1232.34,10.54,0,5.37,10.64,5.36,2100.3,6,0,,,
1408.14,1266.41,10.83,0,5.47,10.89,5.47,2107.98,6,0,,,
1398.07,1256.89,10.75,0,5.46,10.83,5.47,2114.22,6,0,,,
1378.38,1239.6,10.6,0,5.36,10.67,5.35,2122.98,6,0,,,
1410.78,1268.71,10.85,0,5.49,10.91,5.49,2128.96,6,0,,,
1408.47,1266.25,10.83,0,5.5,10.91,5.51,2136.99,6,0,,,
1386.34,1246.5,10.66,0.04,5.4,10.77,5.39,2143.96,6,0,,,
1421.17,1277.89,10.93,0,5.52,11,5.54,2150.7,6,0,,,
1444.42,1299.05,11.11,0,5.61,11.16,5.62,2158.96,6,0,,,
1405.78,1263.97,10.81,0.02,5.49,10.92,5.46,2164.96,6,0,,,
1413.55,1270.81,10.87,0,5.52,10.95,5.53,2173.45,6,0,,,
1355.16,1218.64,10.42,0,5.28,10.49,5.27,2179.94,6,0,,,
1434.31,1289.49,11.03,0,5.6,11.12,5.6,2187.33,6,0,,,
1377.06,1238.45,10.59,0,5.35,10.64,5.36,2194.94,6,0,,,
1313.89,1181.04,10.1,0,5.15,10.2,5.14,2201.4,6,0,,,
1398.1,1257.41,10.75,0,5.43,10.81,5.43,2209.94,6,0,,,
1383.32,1244.19,10.63,0,5.37,10.68,5.38,2215.92,6,0,,,
1428.97,1284.68,10.98,0,5.59,11.08,5.58,2224.69,6,0,,,
1426.73,1283.38,10.92,0,5.54,11,5.55,2231.96,6,0,,,
1501.89,1350.92,11.5,0,5.84,11.58,5.85,2240.96,6,0,,,
1540.15,1380.73,11.79,0,6.15,12.05,6.05,2250.91,6,0,,,
1700.22,1530.12,12.94,0,6.58,13.06,6.58,2262.78,6,0,,,
1731.4,1557.99,13.17,0.04,6.71,13.33,6.71,2274.76,6,0,,,
1712.1,1540.79,13.03,0,6.63,13.15,6.63,2286.76,6,0,,,
1729.72,1556.68,13.16,0,6.7,13.28,6.7,2298.76,6,0,,,
1748.08,1573.14,13.3,0,6.78,13.42,6.78,2310.74,6,0,,,
1828.94,1646.2,13.9,0,7.08,14.04,7.06,2322.76,6,0,,,
1794.3,1615.61,13.61,0,6.9,13.7,6.93,2334.76,6,0,,,
1855.88,1670.71,14.09,0,7.17,14.21,7.17,2346.72,6,0,,,
1869.5,1683.03,14.19,0,7.22,14.32,7.21,2358.74,6,0,,,
1803.88,1624.23,13.69,0,6.93,13.78,6.96,2370.74,6,0,,,
1902.26,1712.85,14.41,0,7.34,14.54,7.33,2382.71,6,0,,,
1953.12,1758.6,14.8,0,7.54,14.94,7.52,2394.71,6,0,,,
1937.94,1745.13,14.69,0,7.45,14.8,7.46,2406.71,6,0,,,
1906.38,1716.78,14.44,0,7.33,14.55,7.34,2418.71,6,0,,,
1066.08,952.06,8.04,0.02,4.28,8.49,4.07,2430.07,7.44,0,,,
814.66,735.18,6.02,0,3.1,6.11,3.07,2440.83,8,0,,,
802.34,724.11,5.93,0.04,3.02,6.02,3.03,2446.83,8,0,,,
783.24,705.98,5.78,0,3.03,5.92,3.01,2457.06,8,0,,,
806.02,727.72,5.96,0,3.02,6.01,3.03,2464.83,8,0,,,
789.68,712.05,5.83,0,3.02,5.93,3.04,2472.47,8,0,,,
815.98,736.41,6.03,0,3.1,6.11,3.08,2482.8,8,0,,,
807.42,728.95,5.97,0,3.03,6.03,3.03,2488.8,8,0,,,
785.64,708.36,5.8,0,3.01,5.9,3.03,2500.04,8,0,,,
809.06,730.26,5.98,0,3.06,6.05,3.05,2506.81,8,0,,,
810.12,730.5,5.98,0,3.1,6.1,3.1,2515.64,8,0,,,
789.86,712.96,5.84,0,2.98,5.89,2.99,2524.8,8,0,,,
790.16,712.13,5.83,0,3.07,5.98,3.04,2531.7,8,0,,,
802.98,725.18,5.94,0,2.98,5.95,3.03,2542.79,8,0,,,
794.14,716.73,5.87,0,3.01,5.95,2.99,2548.78,8,0,,,
827.78,747.4,6.12,0,3.1,6.17,3.11,2554.77,8,0,,,
792.5,715.42,5.86,0,2.98,5.9,3,2560.77,8,0,,,
811.66,732.72,6,0,3.04,6.04,3.08,2566.76,8,0,,,
799.36,720.66,5.9,0,3.09,6.05,3.04,2578.31,8,0,,,
809.06,730.18,5.98,0,3.07,6.05,3.06,2584.76,8,0,,,
815.82,736.41,6.03,0,3.08,6.09,3.08,2590.77,8,0,,,
789.94,712.96,5.84,0,2.99,5.92,2.97,2596.74,8,0,,,
